Student_ID,Age,Gender,Overall_Performance_Percentage,Homework_Completion,Family_Income,Distance_to_School_km,Health_Issues,Bullying_Experience,Teacher_Feedback,Fees_Status,Sibling_Count,Dropout_Status
S01293,18,Male,34,38,Medium,10.5,No,No,Average,Paid,2,Not Dropout
S01294,17,Male,83,73,Medium,14.5,No,Yes,Average,Paid,5,Not Dropout
S01295,16,Female,47,33,High,9.7,No,Yes,Average,Paid,0,Not Dropout
S01296,11,Male,53,76,Low,13.8,No,No,Poor,Unpaid,3,Not Dropout
S01297,11,Male,48,43,Medium,8.4,No,Yes,Poor,Paid,2,Not Dropout
S01298,18,Male,40,34,Medium,6.3,Yes,Yes,Good,Paid,5,Dropout
S01299,11,Male,57,67,High,3.0,No,No,Good,Paid,3,Not Dropout
S01300,13,Female,42,66,Low,17.5,Yes,Yes,Average,Unpaid,0,Dropout
S01301,17,Male,98,68,Low,5.6,Yes,Yes,Average,Unpaid,5,Dropout
S01302,13,Female,30,34,High,8.3,No,Yes,Good,Paid,2,Not Dropout
S01303,16,Male,41,71,Medium,12.6,Yes,No,Average,Unpaid,3,Not Dropout
S01304,15,Male,98,80,High,15.1,Yes,Yes,Poor,Paid,4,Dropout
S01305,11,Female,33,22,Low,8.4,Yes,No,Good,Paid,0,Dropout
S01306,16,Male,54,84,Low,15.0,Yes,No,Poor,Paid,4,Dropout
S01307,14,Female,87,33,Medium,5.8,Yes,Yes,Good,Paid,0,Not Dropout
S01308,17,Female,95,71,High,18.5,No,Yes,Good,Paid,2,Not Dropout
S01309,18,Female,53,48,Medium,9.9,No,No,Average,Paid,3,Not Dropout
S01310,18,Male,68,76,High,16.5,Yes,Yes,Poor,Paid,4,Dropout
S01311,17,Male,97,26,High,2.3,Yes,No,Average,Paid,0,Not Dropout
S01312,14,Male,85,28,Low,10.6,No,Yes,Average,Paid,1,Not Dropout
S01313,11,Male,71,41,Low,3.0,Yes,Yes,Average,Paid,2,Dropout
S01314,13,Male,43,45,Low,7.4,Yes,No,Good,Unpaid,2,Dropout
S01315,17,Male,65,88,Low,7.6,No,No,Poor,Paid,3,Not Dropout
S01316,17,Male,73,56,Low,19.6,No,No,Average,Paid,5,Not Dropout
S01317,13,Male,38,81,Medium,7.3,No,Yes,Good,Paid,0,Not Dropout
S01318,14,Male,30,39,High,13.6,Yes,No,Good,Paid,2,Not Dropout
S01319,11,Female,54,89,Low,19.5,Yes,Yes,Good,Paid,1,Not Dropout
S01320,16,Male,43,94,Low,9.7,No,Yes,Good,Overdue (3+ Months),1,Dropout
S01321,11,Male,50,23,Medium,10.8,No,Yes,Good,Paid,1,Not Dropout
S01322,11,Male,75,100,Medium,4.4,Yes,No,Average,Paid,3,Not Dropout
S01323,17,Female,90,51,Low,17.0,No,Yes,Good,Overdue (3+ Months),5,Dropout
S01324,15,Male,88,45,Low,7.4,Yes,No,Good,Unpaid,1,Dropout
S01325,17,Male,43,87,High,7.4,No,Yes,Good,Paid,3,Not Dropout
S01326,15,Male,84,35,Medium,13.4,No,No,Good,Overdue (3+ Months),1,Not Dropout
S01327,16,Male,44,52,High,14.6,No,Yes,Average,Paid,5,Not Dropout
S01328,12,Male,74,60,High,4.1,No,Yes,Average,Paid,1,Not Dropout
S01329,15,Female,97,91,Low,17.3,No,Yes,Good,Overdue (3+ Months),1,Not Dropout
S01330,13,Male,76,20,Low,13.7,Yes,No,Average,Paid,3,Not Dropout
S01331,13,Male,78,33,High,17.5,Yes,No,Good,Paid,2,Not Dropout
S01332,17,Female,98,39,Low,11.1,Yes,No,Good,Paid,0,Not Dropout
S01333,15,Female,72,90,Low,0.9,No,No,Good,Paid,5,Not Dropout
S01334,14,Male,71,98,Medium,1.9,No,Yes,Average,Paid,0,Not Dropout
S01335,17,Female,49,45,Low,15.4,No,Yes,Poor,Paid,1,Dropout
S01336,16,Female,50,50,Medium,4.6,No,Yes,Good,Paid,1,Not Dropout
S01337,11,Female,31,58,Low,15.9,Yes,Yes,Average,Paid,0,Dropout
S01338,14,Female,56,68,Medium,3.4,Yes,Yes,Good,Unpaid,0,Not Dropout
S01339,15,Female,37,68,Medium,20.0,Yes,Yes,Poor,Overdue (3+ Months),4,Dropout
S01340,15,Male,33,34,Low,14.4,No,No,Good,Paid,4,Dropout
S01341,14,Male,55,95,Low,9.9,Yes,No,Good,Paid,0,Not Dropout
S01342,18,Female,75,28,High,8.6,No,Yes,Average,Unpaid,2,Not Dropout
S01343,12,Female,94,85,Medium,5.5,No,No,Good,Paid,5,Not Dropout
S01344,11,Female,87,44,High,5.1,Yes,Yes,Good,Paid,5,Dropout
S01345,18,Female,76,77,High,4.6,No,Yes,Good,Paid,2,Not Dropout
S01346,17,Male,84,80,High,10.6,Yes,No,Average,Paid,4,Not Dropout
S01347,13,Male,60,57,Medium,19.5,Yes,Yes,Good,Unpaid,2,Not Dropout
S01348,15,Male,73,98,Medium,13.8,Yes,No,Average,Paid,5,Not Dropout
S01349,14,Male,41,57,Medium,6.3,Yes,Yes,Average,Overdue (3+ Months),2,Dropout
S01350,14,Male,35,63,Low,8.5,No,Yes,Average,Unpaid,1,Dropout
S01351,14,Male,75,95,Low,12.9,No,Yes,Average,Paid,1,Not Dropout
S01352,11,Female,61,77,Medium,9.0,Yes,Yes,Good,Overdue (3+ Months),5,Dropout
S01353,13,Female,92,78,High,4.9,No,No,Good,Paid,4,Not Dropout
S01354,17,Male,84,48,Medium,2.7,No,No,Average,Unpaid,5,Not Dropout
S01355,18,Male,35,28,Low,6.3,No,No,Good,Unpaid,3,Dropout
S01356,11,Male,72,91,High,13.4,Yes,Yes,Poor,Paid,1,Not Dropout
S01357,15,Male,63,77,Low,18.0,Yes,No,Good,Unpaid,5,Dropout
S01358,17,Female,48,43,High,17.6,No,Yes,Good,Paid,1,Not Dropout
S01359,12,Female,59,58,High,16.1,No,No,Poor,Paid,3,Not Dropout
S01360,13,Female,71,80,High,16.5,No,Yes,Poor,Paid,4,Not Dropout
S01361,15,Female,89,26,Low,11.0,Yes,Yes,Average,Overdue (3+ Months),5,Dropout
S01362,17,Male,61,66,Medium,14.5,Yes,Yes,Good,Paid,1,Not Dropout
S01363,18,Female,72,78,Low,2.8,No,Yes,Poor,Overdue (3+ Months),3,Dropout
S01364,14,Female,82,31,Medium,7.2,Yes,No,Poor,Paid,4,Dropout
S01365,18,Female,49,65,High,13.2,No,Yes,Poor,Paid,1,Not Dropout
S01366,11,Female,50,84,Low,15.5,No,No,Good,Paid,1,Not Dropout
S01367,15,Female,42,45,Low,1.3,Yes,No,Average,Paid,3,Dropout
S01368,12,Male,91,82,High,8.7,No,Yes,Average,Overdue (3+ Months),2,Not Dropout
S01369,17,Female,64,48,Low,4.6,Yes,No,Good,Overdue (3+ Months),4,Dropout
S01370,13,Male,48,76,Low,8.1,No,Yes,Good,Paid,4,Not Dropout
S01371,13,Female,77,75,High,11.7,No,No,Good,Paid,0,Not Dropout
S01372,18,Female,89,66,Low,17.4,Yes,No,Good,Paid,2,Not Dropout
S01373,12,Male,63,64,Medium,7.1,Yes,No,Average,Unpaid,2,Not Dropout
S01374,14,Male,74,38,Medium,18.8,No,Yes,Good,Unpaid,3,Not Dropout
S01375,15,Male,60,33,Medium,6.9,No,Yes,Good,Paid,5,Not Dropout
S01376,14,Female,63,65,Medium,4.8,Yes,No,Good,Unpaid,4,Not Dropout
S01377,15,Male,53,25,Low,5.8,Yes,No,Good,Paid,2,Not Dropout
S01378,15,Male,87,83,Medium,9.3,Yes,Yes,Good,Unpaid,0,Not Dropout
S01379,17,Male,71,57,Medium,18.2,Yes,Yes,Good,Unpaid,0,Not Dropout
S01380,16,Female,64,91,Medium,15.9,Yes,No,Average,Unpaid,1,Not Dropout
S01381,18,Female,88,57,High,10.6,No,No,Good,Paid,4,Not Dropout
S01382,11,Female,33,30,High,4.1,No,No,Good,Unpaid,5,Dropout
S01383,13,Female,61,20,Medium,1.3,No,No,Good,Overdue (3+ Months),4,Not Dropout
S01384,11,Female,53,92,High,12.1,No,Yes,Poor,Paid,5,Not Dropout
S01385,13,Female,34,53,High,19.5,Yes,No,Good,Paid,4,Not Dropout
S01386,16,Male,34,93,Medium,8.0,No,Yes,Good,Paid,0,Not Dropout
S01387,18,Male,81,92,Medium,15.6,Yes,No,Average,Unpaid,5,Not Dropout
S01388,16,Male,91,52,High,17.6,No,Yes,Good,Unpaid,2,Not Dropout
S01389,18,Male,38,20,Low,19.6,Yes,Yes,Poor,Paid,0,Dropout
S01390,11,Female,70,49,Low,4.7,Yes,Yes,Good,Paid,4,Dropout
S01391,18,Female,81,49,Low,11.1,No,No,Good,Paid,3,Not Dropout
S01392,17,Male,94,65,Low,1.7,No,Yes,Poor,Overdue (3+ Months),2,Dropout
S01393,14,Female,56,46,Low,17.5,Yes,No,Poor,Unpaid,4,Dropout
S01394,12,Male,83,94,High,17.2,No,Yes,Good,Paid,5,Not Dropout
S01395,16,Male,75,52,High,3.4,Yes,No,Average,Paid,5,Not Dropout
S01396,14,Female,93,31,Low,17.5,Yes,Yes,Average,Paid,5,Dropout
S01397,13,Male,73,33,Medium,10.4,Yes,No,Poor,Paid,4,Dropout
S01398,15,Female,71,25,Low,7.5,No,No,Poor,Paid,0,Not Dropout
S01399,15,Male,46,33,High,11.6,No,Yes,Poor,Paid,2,Not Dropout
S01400,12,Male,48,21,High,13.0,No,Yes,Average,Paid,1,Not Dropout
S01401,13,Female,32,26,Low,11.8,Yes,No,Poor,Paid,2,Dropout
S01402,18,Female,95,46,Low,11.7,Yes,Yes,Average,Unpaid,3,Dropout
S01403,11,Male,72,30,High,1.1,Yes,No,Good,Paid,1,Not Dropout
S01404,13,Male,78,89,Low,4.6,Yes,No,Good,Paid,2,Not Dropout
S01405,15,Male,44,47,Low,2.6,No,Yes,Poor,Paid,0,Dropout
S01406,18,Male,95,80,Medium,4.0,Yes,No,Poor,Overdue (3+ Months),4,Dropout
S01407,15,Male,92,70,Medium,14.4,No,No,Good,Paid,0,Not Dropout
S01408,16,Female,69,97,Medium,1.3,No,No,Average,Paid,5,Not Dropout
S01409,17,Male,67,91,High,18.6,Yes,No,Good,Overdue (3+ Months),0,Not Dropout
S01410,15,Female,78,50,Medium,16.9,Yes,No,Good,Paid,0,Not Dropout
S01411,14,Female,95,25,High,6.7,Yes,Yes,Good,Paid,4,Dropout
S01412,13,Male,83,66,High,15.1,No,No,Average,Paid,2,Not Dropout
S01413,12,Male,49,71,Low,15.1,No,Yes,Good,Unpaid,2,Not Dropout
S01414,13,Female,82,75,Medium,18.8,No,Yes,Poor,Paid,2,Not Dropout
S01415,18,Female,44,32,Low,8.4,No,Yes,Poor,Unpaid,2,Dropout
S01416,14,Male,36,53,Low,8.8,Yes,No,Average,Overdue (3+ Months),5,Dropout
S01417,16,Male,67,84,High,9.9,Yes,No,Average,Paid,3,Not Dropout
S01418,16,Male,89,69,Medium,5.0,No,No,Good,Overdue (3+ Months),0,Not Dropout
S01419,14,Male,49,60,Low,4.9,No,Yes,Average,Paid,1,Not Dropout
S01420,18,Female,93,54,High,12.4,No,No,Poor,Unpaid,0,Not Dropout
S01421,17,Male,87,47,High,18.2,No,Yes,Average,Overdue (3+ Months),4,Dropout
S01422,17,Male,41,37,Low,20.0,Yes,Yes,Good,Paid,3,Dropout
S01423,17,Male,81,98,High,3.8,Yes,Yes,Good,Paid,2,Not Dropout
S01424,13,Female,89,66,Low,6.2,No,Yes,Good,Paid,5,Not Dropout
S01425,17,Male,97,23,Medium,11.5,Yes,No,Good,Overdue (3+ Months),1,Not Dropout
S01426,17,Male,85,100,Low,19.6,Yes,No,Good,Paid,5,Not Dropout
S01427,17,Male,78,27,High,6.7,Yes,No,Poor,Paid,0,Not Dropout
S01428,13,Male,68,100,Medium,15.1,Yes,No,Average,Paid,5,Not Dropout
S01429,11,Male,68,67,Medium,6.1,No,Yes,Average,Paid,2,Not Dropout
S01430,15,Male,38,96,Low,6.3,Yes,Yes,Good,Overdue (3+ Months),0,Dropout
S01431,16,Male,67,53,Low,13.9,No,Yes,Average,Unpaid,1,Not Dropout
S01432,17,Female,42,54,Medium,3.4,Yes,No,Good,Overdue (3+ Months),0,Not Dropout
S01433,14,Male,44,46,Low,14.4,Yes,Yes,Average,Paid,5,Dropout
S01434,11,Male,55,48,Medium,7.0,Yes,Yes,Average,Unpaid,3,Dropout
S01435,12,Female,46,58,High,17.4,Yes,No,Good,Paid,3,Not Dropout
S01436,15,Male,69,25,High,4.2,No,No,Poor,Paid,5,Not Dropout
S01437,14,Female,43,30,Medium,18.8,No,Yes,Poor,Overdue (3+ Months),1,Dropout
S01438,14,Female,51,77,Low,0.9,No,Yes,Poor,Paid,0,Not Dropout
S01439,16,Male,70,92,Low,2.4,No,No,Average,Unpaid,5,Not Dropout
S01440,11,Male,97,57,High,8.6,No,Yes,Poor,Paid,2,Not Dropout
S01441,11,Female,34,68,High,9.1,No,Yes,Average,Paid,3,Not Dropout
S01442,16,Female,76,75,Medium,5.0,No,No,Average,Paid,2,Not Dropout
S01443,12,Female,42,75,Low,10.1,Yes,No,Average,Paid,4,Dropout
S01444,14,Female,59,72,High,9.9,No,No,Average,Paid,3,Not Dropout
S01445,16,Female,82,88,Medium,13.2,No,No,Good,Paid,2,Not Dropout
S01446,14,Male,37,98,High,16.8,Yes,Yes,Poor,Paid,0,Dropout
S01447,16,Female,62,94,Medium,8.0,No,No,Average,Paid,3,Not Dropout
S01448,12,Female,97,28,High,16.6,No,No,Average,Paid,0,Not Dropout
S01449,14,Male,83,39,High,15.7,No,No,Average,Paid,0,Not Dropout
S01450,13,Female,45,38,Medium,9.9,Yes,Yes,Average,Unpaid,1,Dropout
S01451,11,Female,51,75,Medium,10.9,Yes,Yes,Average,Paid,3,Not Dropout
S01452,11,Female,38,77,Low,3.4,No,Yes,Poor,Overdue (3+ Months),3,Dropout
S01453,15,Female,92,63,High,16.0,No,Yes,Good,Paid,2,Not Dropout
S01454,14,Male,69,97,Medium,10.9,No,No,Poor,Paid,5,Not Dropout
S01455,16,Male,80,56,Low,18.9,Yes,Yes,Good,Paid,3,Not Dropout
S01456,18,Male,66,85,Medium,12.0,Yes,No,Good,Paid,3,Not Dropout
S01457,16,Female,72,65,Low,9.2,Yes,No,Good,Paid,0,Not Dropout
S01458,11,Male,48,26,Low,8.4,No,No,Good,Overdue (3+ Months),5,Dropout
S01459,12,Male,35,38,Medium,10.2,Yes,No,Good,Overdue (3+ Months),0,Dropout
S01460,12,Male,32,59,Medium,7.4,No,No,Poor,Paid,3,Not Dropout
S01461,17,Male,56,90,High,19.5,No,Yes,Average,Paid,1,Not Dropout
S01462,12,Male,79,25,High,19.7,Yes,Yes,Good,Paid,2,Not Dropout
S01463,18,Male,43,74,Medium,3.9,Yes,Yes,Good,Paid,5,Dropout
S01464,15,Female,93,51,Medium,14.8,No,Yes,Average,Unpaid,2,Not Dropout
S01465,17,Male,55,57,Medium,6.9,Yes,Yes,Poor,Overdue (3+ Months),4,Dropout
S01466,16,Male,35,71,Low,8.2,Yes,Yes,Poor,Unpaid,3,Dropout
S01467,17,Male,52,74,Low,10.8,Yes,Yes,Good,Paid,5,Dropout
S01468,17,Male,69,32,Medium,15.4,No,No,Average,Paid,2,Not Dropout
S01469,14,Female,67,39,Medium,4.7,Yes,Yes,Good,Paid,0,Not Dropout
S01470,13,Male,31,29,High,9.1,No,Yes,Average,Unpaid,0,Dropout
S01471,14,Male,94,66,Low,13.2,Yes,Yes,Good,Unpaid,2,Dropout
S01472,18,Female,34,61,Medium,16.1,Yes,No,Poor,Paid,5,Dropout
S01473,17,Female,45,52,Medium,4.3,Yes,No,Good,Unpaid,2,Not Dropout
S01474,15,Female,78,49,Medium,9.3,No,Yes,Poor,Paid,5,Dropout
S01475,15,Female,48,38,Medium,6.8,Yes,Yes,Average,Overdue (3+ Months),0,Dropout
S01476,17,Female,54,86,Medium,7.0,Yes,No,Good,Paid,5,Not Dropout
S01477,17,Female,86,90,High,9.3,Yes,Yes,Average,Paid,2,Not Dropout
S01478,14,Female,40,75,Low,4.8,No,Yes,Good,Overdue (3+ Months),2,Dropout
S01479,17,Male,87,50,High,13.0,Yes,Yes,Average,Unpaid,5,Dropout
S01480,11,Female,55,24,Medium,18.9,Yes,Yes,Average,Paid,0,Not Dropout
S01481,11,Female,31,24,High,17.3,Yes,Yes,Good,Unpaid,4,Dropout
S01482,12,Female,80,41,Low,8.5,No,No,Good,Paid,3,Not Dropout
S01483,13,Female,59,50,High,3.7,No,Yes,Poor,Paid,1,Not Dropout
S01484,14,Male,83,55,Medium,4.5,Yes,No,Good,Paid,4,Not Dropout
S01485,15,Male,88,56,High,18.8,Yes,No,Good,Paid,2,Not Dropout
S01486,18,Female,34,93,Medium,8.8,Yes,No,Good,Paid,4,Not Dropout
S01487,17,Male,82,62,Low,1.1,No,Yes,Good,Paid,2,Not Dropout
S01488,18,Female,65,87,Low,18.5,No,Yes,Average,Paid,4,Not Dropout
S01489,16,Male,92,35,Low,5.2,No,No,Average,Paid,2,Not Dropout
S01490,18,Female,46,52,Low,4.2,Yes,No,Average,Paid,0,Not Dropout
S01491,18,Female,48,49,Medium,5.0,Yes,Yes,Good,Overdue (3+ Months),1,Dropout
S01492,13,Male,74,44,High,6.1,Yes,Yes,Good,Overdue (3+ Months),0,Dropout
S01493,13,Male,50,64,High,19.4,Yes,Yes,Good,Paid,0,Not Dropout
S01494,12,Female,50,71,Medium,5.1,Yes,No,Average,Paid,3,Not Dropout
S01495,17,Female,45,38,Medium,6.4,No,No,Average,Unpaid,2,Not Dropout
S01496,13,Female,34,52,Medium,10.2,No,Yes,Average,Paid,4,Not Dropout
S01497,11,Male,68,56,High,3.9,No,Yes,Good,Paid,2,Not Dropout
S01498,12,Male,69,43,Medium,17.1,No,Yes,Average,Paid,4,Not Dropout
S01499,18,Male,49,40,Low,18.1,Yes,Yes,Poor,Overdue (3+ Months),1,Dropout
S01500,14,Female,93,52,Low,2.1,No,Yes,Poor,Unpaid,5,Dropout
S01501,17,Male,48,52,Low,18.1,Yes,No,Average,Overdue (3+ Months),1,Not Dropout
S01502,17,Female,37,55,Low,14.5,Yes,Yes,Poor,Paid,1,Dropout
S01503,15,Male,35,49,Low,18.3,No,Yes,Average,Paid,4,Dropout
S01504,16,Male,55,23,Low,14.7,Yes,Yes,Good,Paid,4,Dropout
S01505,17,Female,39,50,Medium,12.9,No,Yes,Poor,Overdue (3+ Months),0,Dropout
S01506,16,Male,73,31,Low,15.2,Yes,Yes,Poor,Paid,0,Dropout
S01507,11,Female,57,61,Medium,16.5,No,No,Poor,Paid,4,Not Dropout
S01508,18,Female,62,75,Low,3.2,Yes,No,Good,Overdue (3+ Months),3,Not Dropout
S01509,16,Male,65,77,High,12.6,Yes,Yes,Average,Unpaid,3,Not Dropout
S01510,14,Male,36,56,Medium,6.1,Yes,Yes,Good,Paid,0,Not Dropout
S01511,18,Female,85,46,Low,19.2,No,No,Average,Unpaid,0,Not Dropout
S01512,15,Female,43,65,Medium,2.1,Yes,No,Average,Paid,0,Not Dropout
S01513,17,Female,64,67,Low,17.2,No,No,Poor,Unpaid,0,Not Dropout
S01514,15,Male,51,64,High,0.8,No,Yes,Average,Paid,0,Not Dropout
S01515,16,Male,60,67,Medium,15.4,Yes,No,Average,Paid,4,Not Dropout
S01516,13,Female,34,39,Low,5.9,Yes,Yes,Poor,Paid,0,Dropout
S01517,17,Male,83,96,Low,17.0,Yes,Yes,Good,Overdue (3+ Months),4,Dropout
S01518,11,Female,68,65,Low,5.6,No,No,Average,Paid,5,Not Dropout
S01519,17,Male,38,38,High,9.8,Yes,Yes,Good,Overdue (3+ Months),5,Dropout
S01520,13,Female,34,84,Low,15.4,Yes,Yes,Good,Paid,1,Dropout
S01521,15,Male,31,78,High,3.3,Yes,Yes,Average,Paid,1,Not Dropout
S01522,17,Male,34,91,Medium,13.9,No,Yes,Good,Overdue (3+ Months),4,Dropout
S01523,14,Male,62,91,Medium,6.0,Yes,Yes,Good,Paid,4,Not Dropout
S01524,12,Female,68,56,Medium,8.1,Yes,No,Average,Unpaid,1,Not Dropout
S01525,13,Male,51,25,High,4.0,Yes,No,Average,Unpaid,0,Not Dropout
S01526,14,Male,94,76,Medium,7.5,Yes,No,Average,Paid,5,Not Dropout
S01527,11,Male,33,31,Low,11.1,No,No,Good,Unpaid,4,Dropout
S01528,13,Female,57,33,Low,13.0,Yes,No,Average,Paid,0,Not Dropout
S01529,18,Female,95,83,Low,18.8,Yes,Yes,Good,Overdue (3+ Months),3,Dropout
S01530,14,Male,68,84,Low,11.7,Yes,No,Good,Overdue (3+ Months),0,Not Dropout
S01531,15,Female,71,32,Medium,0.6,No,No,Average,Paid,5,Not Dropout
S01532,12,Female,53,39,Medium,11.2,No,Yes,Good,Paid,1,Not Dropout
S01533,13,Female,69,74,High,18.2,Yes,No,Good,Unpaid,4,Not Dropout
S01534,15,Male,78,34,High,11.3,No,Yes,Good,Paid,0,Not Dropout
S01535,18,Female,67,32,Low,0.7,No,Yes,Good,Paid,5,Dropout
S01536,15,Female,87,29,High,4.4,No,No,Good,Paid,1,Not Dropout
S01537,15,Male,98,39,Medium,3.0,No,Yes,Average,Paid,1,Not Dropout
S01538,14,Female,40,67,High,13.5,No,Yes,Average,Paid,4,Not Dropout
S01539,13,Female,53,34,Low,18.5,Yes,No,Poor,Paid,2,Dropout
S01540,13,Male,41,33,Low,19.5,Yes,No,Average,Paid,0,Dropout
S01541,18,Female,94,88,High,17.1,No,No,Average,Overdue (3+ Months),1,Not Dropout
S01542,18,Male,89,24,High,0.5,Yes,Yes,Average,Paid,2,Not Dropout
S01543,15,Male,68,47,Low,19.1,No,Yes,Average,Paid,5,Dropout
S01544,16,Female,58,53,Low,1.4,No,No,Average,Overdue (3+ Months),1,Not Dropout
S01545,16,Male,40,88,High,3.4,No,No,Good,Paid,2,Not Dropout
S01546,11,Male,79,45,High,17.9,No,Yes,Average,Paid,5,Not Dropout
S01547,18,Male,90,94,Medium,3.0,No,No,Good,Paid,4,Not Dropout
S01548,18,Male,53,67,High,19.5,No,Yes,Average,Paid,2,Not Dropout
S01549,14,Male,57,58,High,4.2,Yes,No,Average,Paid,3,Not Dropout
S01550,18,Female,93,88,Medium,12.6,No,Yes,Average,Paid,4,Not Dropout
S01551,11,Male,51,43,High,9.7,No,No,Good,Paid,1,Not Dropout
S01552,15,Female,94,64,Medium,14.0,Yes,No,Good,Paid,2,Not Dropout
S01553,11,Female,65,53,Low,14.6,Yes,Yes,Good,Overdue (3+ Months),5,Dropout
S01554,14,Male,35,52,High,13.6,Yes,No,Good,Paid,4,Not Dropout
S01555,13,Female,31,66,Low,9.1,Yes,No,Good,Unpaid,5,Dropout
S01556,14,Female,50,71,Low,19.3,Yes,Yes,Average,Paid,0,Not Dropout
S01557,18,Male,90,59,High,14.2,Yes,Yes,Good,Paid,2,Not Dropout
S01558,18,Male,33,56,High,8.2,Yes,No,Good,Overdue (3+ Months),3,Not Dropout
S01559,15,Female,83,46,High,15.0,No,Yes,Good,Paid,2,Not Dropout
S01560,11,Female,65,88,Low,9.0,No,No,Good,Paid,0,Not Dropout
S01561,15,Male,50,87,Medium,14.2,No,No,Good,Unpaid,2,Not Dropout
S01562,15,Male,54,50,Medium,1.7,Yes,Yes,Poor,Paid,2,Not Dropout
S01563,12,Male,39,29,Medium,16.2,Yes,No,Average,Paid,1,Not Dropout
S01564,12,Male,56,93,High,1.6,Yes,No,Average,Unpaid,1,Not Dropout
S01565,11,Female,41,67,High,19.2,No,No,Good,Unpaid,4,Not Dropout
S01566,14,Male,54,45,Low,3.0,No,No,Average,Paid,0,Not Dropout
S01567,14,Female,80,67,Low,2.1,Yes,No,Good,Unpaid,5,Dropout
S01568,12,Male,44,37,High,19.5,No,Yes,Poor,Paid,1,Dropout
S01569,16,Female,37,37,High,15.1,Yes,No,Poor,Paid,5,Dropout
S01570,13,Female,59,23,High,3.0,No,No,Average,Overdue (3+ Months),4,Not Dropout
S01571,11,Female,67,58,High,15.6,No,Yes,Average,Paid,1,Not Dropout
S01572,17,Female,92,89,High,6.5,No,No,Good,Paid,3,Not Dropout
S01573,17,Female,98,46,Medium,9.0,Yes,No,Good,Paid,1,Not Dropout
S01574,16,Female,90,39,High,14.0,No,Yes,Average,Paid,3,Not Dropout
S01575,13,Male,75,98,High,14.5,No,No,Average,Paid,1,Not Dropout
S01576,15,Female,45,64,Medium,4.1,Yes,Yes,Good,Unpaid,4,Dropout
S01577,17,Male,80,83,Low,14.6,No,No,Poor,Paid,3,Not Dropout
S01578,11,Female,44,58,High,4.4,Yes,Yes,Good,Paid,5,Dropout
S01579,16,Male,53,81,Medium,9.2,No,Yes,Average,Paid,5,Not Dropout
S01580,11,Female,89,89,High,17.6,No,No,Average,Paid,2,Not Dropout
S01581,15,Female,41,96,Medium,3.5,Yes,No,Good,Paid,5,Not Dropout
S01582,12,Female,45,81,Low,6.9,Yes,No,Average,Overdue (3+ Months),0,Not Dropout
S01583,16,Male,54,58,High,18.6,Yes,Yes,Poor,Overdue (3+ Months),1,Dropout
S01584,17,Female,51,100,High,13.4,No,No,Average,Paid,4,Not Dropout
S01585,17,Male,74,48,High,19.3,Yes,Yes,Good,Unpaid,4,Dropout
S01586,11,Female,84,99,High,8.4,Yes,Yes,Average,Overdue (3+ Months),4,Dropout
S01587,18,Male,58,67,Low,10.5,No,Yes,Good,Paid,2,Not Dropout
S01588,12,Male,52,77,Low,8.6,Yes,Yes,Good,Paid,2,Not Dropout
S01589,12,Female,53,42,Medium,4.7,Yes,Yes,Good,Paid,0,Not Dropout
S01590,14,Male,65,45,Medium,5.2,Yes,Yes,Good,Paid,0,Not Dropout
S01591,17,Male,32,82,Low,1.6,No,No,Average,Unpaid,0,Not Dropout
S01592,11,Female,86,96,High,1.9,No,No,Average,Paid,0,Not Dropout
S01593,12,Male,34,31,Medium,12.1,Yes,Yes,Good,Paid,3,Dropout
S01594,17,Male,46,37,Low,13.4,Yes,No,Good,Paid,3,Not Dropout
S01595,16,Male,46,34,High,5.3,Yes,No,Average,Overdue (3+ Months),0,Not Dropout
S01596,17,Female,45,50,Low,16.4,Yes,Yes,Average,Unpaid,5,Dropout
S01597,13,Male,42,89,High,17.3,No,No,Average,Paid,4,Not Dropout
S01598,18,Female,93,73,High,18.6,No,Yes,Average,Unpaid,5,Not Dropout
S01599,13,Female,31,91,Medium,13.5,No,Yes,Average,Paid,3,Not Dropout
S01600,18,Female,73,78,Low,10.6,No,Yes,Poor,Paid,1,Not Dropout
S01601,17,Male,49,91,High,4.6,Yes,No,Average,Paid,0,Not Dropout
S01602,15,Male,82,64,Low,17.3,Yes,No,Good,Paid,2,Not Dropout
S01603,11,Male,96,71,Low,7.8,Yes,Yes,Good,Paid,3,Not Dropout
S01604,17,Male,57,92,High,8.7,No,No,Average,Paid,1,Not Dropout
S01605,13,Female,52,86,Medium,13.4,Yes,No,Poor,Paid,3,Not Dropout
S01606,14,Male,36,71,Low,18.5,Yes,No,Good,Paid,0,Not Dropout
S01607,12,Female,82,59,Medium,10.6,Yes,Yes,Average,Unpaid,0,Not Dropout
S01608,17,Female,51,32,Low,4.5,No,Yes,Average,Unpaid,2,Dropout
S01609,18,Female,71,79,Low,4.2,Yes,Yes,Good,Unpaid,2,Dropout
S01610,15,Male,57,55,High,16.7,No,Yes,Average,Unpaid,4,Not Dropout
S01611,17,Female,66,91,Medium,14.4,No,No,Good,Paid,1,Not Dropout
S01612,13,Female,69,68,Low,13.7,No,Yes,Poor,Paid,5,Dropout
S01613,17,Male,84,88,Low,15.5,Yes,No,Good,Unpaid,2,Not Dropout
S01614,17,Female,84,26,Medium,16.2,Yes,No,Good,Paid,3,Not Dropout
