gender,age,attendance_pct,marks,homework_completion_pct,distance_to_school,Tution_fee_status,Transportation_fee_status,has_schlorship,has_transportation,dropout
0,7,82.3,67.5,81.0,1467.8,1,Not Applicable,0,0,No
0,9,64.2,63.0,55.6,239.1,1,Not Applicable,1,0,No
0,12,75.2,61.3,72.9,254.2,1,Paid,1,1,No
0,18,53.9,50.8,46.6,173.5,1,Paid,1,1,No
0,9,69.8,51.8,65.1,435.2,0,Not Applicable,0,0,No
0,16,92.6,67.3,77.2,2722.8,1,Paid,0,1,No
1,15,99.1,78.9,100.0,1135.0,1,Not Applicable,1,0,No
1,12,100.0,63.2,84.6,3947.8,0,Paid,0,1,No
1,10,99.7,88.1,100.0,6731.4,1,Paid,0,1,No
0,8,78.8,75.2,80.3,297.1,1,Paid,0,1,No
0,13,71.5,63.7,58.0,2183.5,0,Not Applicable,0,0,Yes
1,15,82.9,86.7,74.4,158.9,1,Paid,1,1,No
0,17,72.3,67.5,84.6,958.9,1,Not Applicable,0,0,No
0,7,88.7,69.8,72.1,803.8,1,Not Applicable,0,0,No
1,8,57.1,46.9,58.3,9391.8,0,Paid,0,1,Yes
1,15,82.1,74.3,75.5,831.5,1,Not Applicable,0,0,No
1,17,81.0,89.3,81.3,2982.9,1,Not Applicable,0,0,No
0,8,100.0,83.0,100.0,156.0,1,Not Applicable,1,0,No
0,16,70.4,55.7,64.0,6088.2,1,Not Applicable,0,0,Yes
1,15,100.0,87.8,87.8,433.7,1,Not Applicable,0,0,No
0,11,79.3,77.0,71.3,318.8,1,Not Applicable,0,0,No
1,10,57.2,39.6,54.6,6389.4,1,Paid,1,1,No
1,10,89.1,76.4,90.0,290.0,1,Not Applicable,0,0,No
1,13,85.0,83.8,69.2,1815.2,1,Partial,0,1,No
0,12,73.1,72.6,68.5,2603.4,0,Not Applicable,0,0,Yes
0,10,76.3,39.6,52.0,1725.4,1,Paid,0,1,No
1,7,76.8,54.6,63.9,2334.2,1,Not Applicable,0,0,No
1,8,90.5,69.5,78.9,1614.5,1,Partial,1,1,No
1,7,53.7,40.3,58.8,1562.5,0,Not Applicable,0,0,Yes
0,16,75.3,79.4,60.0,1240.2,1,Partial,0,1,No
0,10,78.2,79.0,58.0,1800.6,1,Not Applicable,0,0,No
1,16,92.6,87.9,95.5,279.9,1,Not Applicable,0,0,No
1,15,83.6,70.0,65.5,1138.2,1,Not Applicable,0,0,No
1,14,65.0,53.4,47.3,1411.3,1,Not Applicable,1,0,No
0,9,72.9,74.4,88.2,1495.0,1,Not Applicable,1,0,No
1,15,93.5,81.9,79.6,1441.9,0,Not Applicable,0,0,No
1,10,87.0,74.2,87.3,2254.9,1,Paid,0,1,No
1,9,81.3,73.5,73.5,1361.5,0,Not Applicable,0,0,No
0,11,75.9,73.3,62.8,2842.4,0,Partial,0,1,No
0,15,56.9,41.9,47.3,8394.4,1,Unpaid,0,1,Yes
1,15,84.2,71.2,76.6,2058.3,0,Unpaid,1,1,No
0,8,83.0,53.6,62.8,4439.1,1,Partial,0,1,No
0,8,77.5,76.1,71.1,2572.1,0,Paid,0,1,No
1,11,92.4,71.6,76.2,548.0,1,Paid,1,1,No
0,11,69.5,66.3,59.5,498.5,1,Paid,1,1,No
1,12,50.5,37.6,41.6,2072.8,1,Paid,1,1,No
0,6,73.1,56.7,63.1,542.8,1,Not Applicable,1,0,No
1,14,71.9,58.0,52.5,283.7,1,Not Applicable,0,0,No
1,7,61.2,47.7,57.6,9213.7,1,Not Applicable,0,0,No
0,9,81.6,48.6,63.1,1758.0,1,Unpaid,0,1,No
0,8,93.9,84.8,74.3,1678.9,1,Partial,0,1,No
0,8,69.2,50.3,65.1,3384.9,1,Not Applicable,1,0,No
0,15,59.7,39.8,41.2,1985.8,1,Paid,0,1,Yes
1,10,84.0,61.9,62.7,1489.6,1,Not Applicable,0,0,No
1,13,96.7,83.7,94.0,1445.7,1,Not Applicable,0,0,No
0,17,61.7,51.7,67.5,7322.1,0,Paid,1,1,Yes
0,11,82.9,73.0,61.0,181.4,1,Partial,0,1,No
0,12,90.3,72.8,82.4,776.8,1,Not Applicable,0,0,No
1,9,99.6,87.7,100.0,2416.8,1,Paid,1,1,Yes
0,14,51.5,49.9,39.3,131.1,1,Not Applicable,0,0,Yes
1,11,86.4,60.2,69.2,2544.4,0,Not Applicable,0,0,No
1,16,100.0,99.6,100.0,1637.9,1,Not Applicable,0,0,No
1,17,89.7,89.6,89.9,1881.4,1,Partial,0,1,No
0,16,69.3,65.7,69.1,2359.0,1,Not Applicable,1,0,No
1,15,79.7,68.7,83.8,1393.6,0,Paid,0,1,No
0,16,72.8,64.9,62.1,951.9,0,Unpaid,1,1,No
0,14,83.3,67.4,74.1,3191.2,1,Not Applicable,0,0,No
1,7,78.3,72.7,78.4,2875.5,1,Paid,1,1,No
1,10,77.0,53.1,60.1,796.8,1,Not Applicable,1,0,Yes
0,11,74.8,57.1,72.1,2115.5,1,Paid,0,1,Yes
0,17,66.8,61.7,47.8,3098.4,1,Not Applicable,1,0,No
0,14,88.3,63.9,83.6,2152.1,1,Paid,1,1,No
0,17,100.0,79.4,91.3,732.9,1,Not Applicable,0,0,No
0,8,93.6,92.3,80.9,886.0,1,Not Applicable,0,0,No
0,17,68.6,34.9,47.3,192.5,0,Partial,0,1,Yes
0,15,99.4,76.2,86.6,614.3,1,Paid,0,1,No
1,17,77.1,52.1,70.5,922.2,0,Unpaid,0,1,Yes
1,12,71.8,59.4,64.1,3583.8,0,Not Applicable,0,0,No
1,14,77.2,67.4,68.9,1179.3,1,Unpaid,0,1,No
0,17,75.1,75.6,67.6,7131.6,0,Not Applicable,0,0,Yes
1,9,66.4,53.3,52.1,9439.3,1,Paid,0,1,No
1,11,69.5,62.3,65.5,1399.2,1,Paid,0,1,No
1,14,97.3,80.9,98.3,1854.3,1,Paid,0,1,No
1,13,77.4,69.5,74.4,610.0,0,Paid,0,1,Yes
1,10,70.5,50.8,69.4,1825.7,1,Paid,1,1,No
1,10,86.8,77.7,83.1,617.1,1,Paid,0,1,No
0,6,98.3,93.5,100.0,3110.1,1,Not Applicable,1,0,No
1,9,74.2,67.4,60.7,1985.8,1,Not Applicable,0,0,Yes
1,8,93.5,70.1,85.8,3677.9,0,Not Applicable,0,0,Yes
1,18,72.5,46.9,58.6,8699.8,1,Paid,0,1,No
1,9,69.2,69.9,59.9,518.0,0,Not Applicable,0,0,Yes
0,11,73.9,61.8,68.9,1458.3,1,Paid,0,1,Yes
0,15,100.0,81.5,93.3,111.5,1,Not Applicable,0,0,No
1,13,57.1,47.9,51.4,247.5,1,Not Applicable,1,0,Yes
1,15,45.7,32.9,47.1,6656.3,1,Not Applicable,0,0,Yes
1,15,65.7,55.4,69.0,491.8,0,Not Applicable,0,0,Yes
0,16,99.7,73.0,88.5,1620.2,1,Not Applicable,0,0,No
0,12,75.5,65.9,78.1,2729.7,1,Not Applicable,0,0,No
1,14,67.7,64.7,58.0,723.3,1,Paid,0,1,No
1,10,90.9,78.6,99.8,719.5,1,Not Applicable,0,0,No
1,9,74.0,64.7,57.0,3033.4,1,Not Applicable,0,0,Yes
0,13,69.4,65.6,73.0,179.5,1,Not Applicable,0,0,No
1,14,71.5,59.1,69.1,2759.4,0,Unpaid,0,1,No
0,6,91.2,76.3,73.2,1705.5,1,Not Applicable,0,0,No
1,14,81.5,51.8,74.1,3641.4,1,Not Applicable,1,0,No
0,8,61.0,51.9,47.3,6919.4,1,Not Applicable,0,0,Yes
0,13,100.0,90.7,93.9,2203.4,1,Paid,0,1,No
1,15,90.8,91.9,95.1,977.0,1,Paid,1,1,No
1,6,68.7,48.3,59.6,3553.0,1,Paid,0,1,No
0,12,86.3,88.5,90.1,376.7,1,Not Applicable,0,0,No
1,12,80.9,61.2,64.2,634.2,0,Not Applicable,0,0,No
0,13,43.4,44.5,46.5,1683.7,1,Not Applicable,1,0,Yes
0,9,78.0,68.0,73.7,975.7,0,Not Applicable,0,0,No
0,17,89.6,62.1,66.9,3146.3,1,Not Applicable,0,0,No
0,10,75.2,66.9,69.6,1617.6,1,Paid,0,1,Yes
0,12,62.8,62.2,55.1,4196.4,1,Paid,0,1,No
0,16,67.7,44.2,44.7,1914.2,1,Not Applicable,0,0,Yes
0,14,78.2,61.2,70.5,2126.2,1,Not Applicable,0,0,No
1,11,79.9,60.8,55.3,1119.8,1,Not Applicable,0,0,No
0,14,100.0,85.9,87.7,1153.7,1,Not Applicable,0,0,No
1,8,62.5,60.8,54.3,161.0,0,Not Applicable,0,0,No
0,9,82.9,77.2,72.9,1895.5,1,Not Applicable,0,0,No
1,8,88.7,86.3,88.4,1233.1,1,Not Applicable,0,0,No
0,8,66.1,64.7,71.5,154.3,1,Paid,0,1,No
0,7,78.1,56.2,57.9,1518.1,1,Partial,0,1,No
0,7,81.4,68.5,85.7,1251.7,1,Not Applicable,0,0,No
0,9,64.4,60.5,62.0,12193.3,0,Not Applicable,0,0,Yes
0,16,84.2,72.0,86.3,4279.5,1,Not Applicable,0,0,No
1,10,73.7,60.0,60.8,3931.9,1,Partial,0,1,Yes
1,11,75.8,71.0,72.8,2682.1,1,Unpaid,0,1,No
1,15,85.9,62.8,60.7,4025.7,0,Not Applicable,0,0,Yes
1,6,89.2,69.3,63.5,662.3,1,Paid,0,1,No
0,14,93.0,74.9,73.6,2661.6,1,Not Applicable,1,0,No
0,7,67.2,56.2,56.5,6632.3,0,Not Applicable,0,0,Yes
0,13,84.2,66.2,73.2,1436.6,1,Paid,0,1,No
0,16,73.9,47.7,75.0,4062.2,1,Not Applicable,1,0,Yes
0,13,65.2,53.5,48.4,1450.8,1,Not Applicable,0,0,Yes
1,14,82.9,77.4,83.1,382.0,1,Not Applicable,0,0,No
0,14,81.7,73.1,75.3,221.2,1,Paid,0,1,No
0,10,56.5,48.6,55.4,3283.9,1,Partial,0,1,Yes
1,16,97.3,74.8,89.7,1249.0,1,Not Applicable,0,0,No
1,9,80.7,63.4,63.9,2262.8,1,Paid,0,1,No
0,16,99.3,73.6,74.3,1621.3,1,Not Applicable,0,0,No
1,11,82.5,66.7,81.5,4300.9,1,Paid,0,1,No
1,7,93.7,85.8,82.4,1605.7,0,Not Applicable,0,0,No
0,12,77.8,48.5,62.3,2151.4,0,Paid,0,1,Yes
0,18,79.6,76.3,74.6,724.1,1,Not Applicable,0,0,No
0,8,77.5,69.3,60.7,534.9,1,Not Applicable,0,0,No
1,10,84.9,70.1,88.8,751.3,1,Not Applicable,0,0,No
1,10,97.1,69.0,79.1,492.6,1,Not Applicable,0,0,Yes
0,12,75.8,60.1,56.7,1936.6,1,Unpaid,0,1,No
0,14,82.5,72.7,72.7,1642.1,0,Not Applicable,0,0,Yes
1,6,82.5,77.3,92.0,2074.3,1,Not Applicable,1,0,No
0,15,67.6,51.1,54.0,1245.4,1,Not Applicable,1,0,No
0,14,70.4,63.2,69.4,308.2,0,Partial,0,1,Yes
1,12,77.2,68.5,61.3,224.1,1,Not Applicable,0,0,Yes
1,16,76.3,50.7,63.7,3208.7,1,Paid,0,1,Yes
1,17,54.9,43.8,59.4,4085.5,1,Not Applicable,0,0,No
1,18,65.7,58.5,49.9,3948.0,1,Not Applicable,0,0,No
1,14,89.3,82.8,87.0,819.0,1,Not Applicable,1,0,No
0,9,76.7,61.6,70.9,819.7,0,Paid,1,1,No
1,6,100.0,86.3,90.3,1830.4,1,Paid,0,1,No
0,10,81.7,73.3,86.8,2943.4,1,Not Applicable,0,0,No
1,18,77.9,72.1,62.0,715.8,1,Paid,0,1,No
0,15,74.2,49.1,56.9,2640.0,0,Paid,0,1,No
1,15,84.9,71.7,84.9,1878.6,1,Paid,0,1,No
0,7,87.2,67.8,80.0,490.2,1,Partial,0,1,No
0,8,73.0,77.6,60.9,618.2,1,Not Applicable,0,0,No
0,8,100.0,82.0,92.4,946.8,1,Not Applicable,0,0,No
0,12,80.7,60.4,70.5,5740.9,1,Not Applicable,0,0,No
1,11,77.1,60.2,59.7,4736.3,1,Not Applicable,0,0,No
1,17,76.5,60.9,62.6,628.0,1,Paid,0,1,No
0,11,78.3,64.3,89.9,4043.7,1,Paid,1,1,No
0,12,93.7,84.9,88.4,1260.1,1,Paid,0,1,No
0,12,76.8,64.1,67.2,999.1,1,Partial,1,1,No
0,12,90.9,65.8,70.4,750.3,1,Paid,0,1,No
0,18,84.5,84.5,85.9,2854.1,1,Not Applicable,1,0,No
1,12,100.0,82.0,100.0,1496.8,0,Not Applicable,0,0,No
0,17,77.9,65.3,82.5,9278.1,1,Paid,0,1,No
0,17,78.5,67.0,68.2,1921.0,1,Not Applicable,0,0,No
0,16,75.5,69.8,69.8,1192.3,1,Not Applicable,0,0,No
0,12,49.4,45.7,52.1,1059.2,0,Not Applicable,0,0,No
0,13,68.2,52.9,55.9,2240.8,1,Not Applicable,0,0,No
1,6,88.7,64.6,85.4,548.0,0,Not Applicable,0,0,No
0,9,99.4,68.1,83.4,1856.8,1,Paid,0,1,No
0,7,82.8,55.6,73.2,4706.6,1,Paid,1,1,No
0,14,80.5,52.3,61.7,3295.3,1,Paid,0,1,No
0,6,77.0,76.4,76.3,828.6,1,Not Applicable,1,0,No
0,12,80.1,51.6,59.8,2436.8,1,Not Applicable,1,0,No
1,11,92.9,75.9,80.6,1744.5,1,Not Applicable,0,0,No
1,16,80.0,71.0,66.4,511.3,1,Paid,0,1,No
1,7,85.9,80.9,93.2,285.7,1,Paid,0,1,No
0,18,61.8,46.7,55.3,1053.4,1,Not Applicable,1,0,No
0,12,57.0,49.3,39.8,1076.7,1,Paid,1,1,No
1,15,93.5,76.8,100.0,3710.3,1,Not Applicable,0,0,No
1,7,65.0,58.5,59.2,2622.7,1,Not Applicable,1,0,Yes
1,17,77.2,62.0,56.3,1469.9,1,Not Applicable,1,0,No
0,12,81.0,83.7,90.2,563.0,1,Paid,1,1,No
0,8,90.6,87.7,85.2,2216.5,0,Not Applicable,0,0,No
0,6,87.8,83.6,78.9,2219.3,0,Not Applicable,0,0,No
1,12,71.5,56.6,65.3,902.6,0,Paid,0,1,Yes
1,6,80.6,59.4,55.1,6743.2,1,Not Applicable,0,0,No
1,16,74.1,56.8,60.6,4695.0,1,Paid,0,1,No
0,9,86.4,77.1,85.7,4834.1,1,Not Applicable,1,0,No
1,13,76.2,81.4,75.5,575.9,1,Not Applicable,0,0,No
0,9,69.7,44.6,59.4,1427.2,0,Partial,0,1,Yes
0,12,85.8,70.8,74.2,3557.9,1,Not Applicable,0,0,No
0,11,76.0,61.3,72.5,778.8,0,Not Applicable,0,0,Yes
1,18,77.6,70.8,55.1,280.3,0,Paid,0,1,No
0,8,74.2,53.0,59.3,2195.1,1,Not Applicable,0,0,Yes
0,16,72.2,73.7,70.1,898.9,1,Unpaid,1,1,No
1,14,77.0,70.3,66.1,789.5,1,Paid,1,1,No
0,7,68.7,67.1,62.5,1227.6,1,Not Applicable,0,0,No
0,8,76.5,49.5,62.4,1839.7,0,Not Applicable,0,0,No
0,14,79.0,74.5,80.1,5248.5,1,Not Applicable,0,0,No
0,9,67.6,66.0,69.5,998.0,0,Not Applicable,0,0,No
1,7,87.8,75.5,89.7,2339.3,1,Not Applicable,1,0,No
0,11,76.7,75.2,85.4,338.9,0,Paid,0,1,No
0,6,69.3,71.5,67.2,9767.3,1,Not Applicable,0,0,No
1,9,99.5,85.4,100.0,2509.1,1,Not Applicable,0,0,No
1,14,100.0,80.8,100.0,3034.9,1,Not Applicable,0,0,No
1,18,62.2,38.5,48.4,1716.8,1,Not Applicable,0,0,Yes
0,16,87.4,59.2,64.5,140.7,1,Not Applicable,0,0,No
0,11,66.1,60.7,77.6,5199.5,0,Paid,0,1,No
1,6,54.8,47.8,53.5,1727.4,0,Not Applicable,0,0,Yes
1,17,85.6,70.1,75.7,397.6,1,Not Applicable,0,0,No
1,17,59.7,45.7,61.6,2849.7,0,Paid,0,1,Yes
1,14,76.4,83.2,77.8,4544.5,1,Not Applicable,0,0,No
1,8,72.3,61.4,65.8,3807.5,1,Paid,0,1,No
0,17,62.5,56.4,63.4,1664.4,0,Not Applicable,0,0,No
0,11,62.8,39.5,44.2,554.7,1,Unpaid,0,1,No
1,6,70.2,53.9,74.5,2050.5,1,Not Applicable,0,0,No
0,10,82.8,88.3,89.4,11350.7,0,Not Applicable,0,0,Yes
0,13,84.2,78.2,82.6,120.2,1,Paid,0,1,No
1,8,71.0,53.8,53.8,108.1,0,Not Applicable,0,0,Yes
1,8,97.0,77.7,77.2,2400.6,1,Not Applicable,0,0,No
0,10,53.9,55.1,58.6,3252.8,0,Not Applicable,0,0,Yes
0,9,58.5,55.3,67.4,1661.1,1,Paid,0,1,No
0,11,69.8,67.9,51.6,2611.2,1,Not Applicable,0,0,No
1,9,89.9,61.7,56.0,529.9,0,Paid,0,1,Yes
1,14,70.7,60.6,74.2,660.1,1,Not Applicable,0,0,No
0,13,82.5,69.8,69.6,1184.8,1,Not Applicable,0,0,No
0,6,88.6,73.2,73.1,452.1,1,Not Applicable,0,0,No
1,6,82.4,72.6,72.8,4402.2,1,Not Applicable,0,0,No
0,10,87.2,79.4,72.9,1309.1,1,Not Applicable,0,0,No
1,11,60.0,41.6,57.4,211.5,1,Unpaid,0,1,No
1,15,70.2,49.8,65.3,7561.7,1,Not Applicable,0,0,Yes
0,14,92.3,84.8,76.4,1557.3,1,Unpaid,0,1,No
1,16,95.4,82.9,97.5,1482.0,1,Not Applicable,0,0,No
0,8,80.1,65.6,79.7,3259.7,1,Not Applicable,0,0,No
0,9,89.3,70.1,86.4,2981.9,1,Not Applicable,1,0,No
1,15,59.1,59.9,63.0,7751.2,1,Not Applicable,0,0,Yes
0,10,59.1,48.2,54.0,2208.7,0,Paid,0,1,Yes
1,9,84.6,58.9,64.7,3066.1,1,Not Applicable,0,0,No
1,9,62.8,59.9,57.7,4710.6,1,Not Applicable,0,0,No
0,8,93.1,70.9,85.6,2910.3,1,Paid,1,1,No
0,14,71.0,63.2,59.5,1247.3,0,Not Applicable,0,0,No
0,9,76.1,71.0,60.7,3685.6,1,Partial,1,1,No
0,10,95.4,88.6,93.8,1378.2,1,Not Applicable,0,0,No
0,13,88.9,81.7,64.5,18571.4,1,Not Applicable,0,0,No
0,9,85.0,57.4,74.5,848.3,1,Not Applicable,0,0,No
0,10,60.8,57.0,60.8,223.2,1,Paid,0,1,Yes
1,9,77.0,76.1,64.7,478.0,1,Not Applicable,0,0,No
1,11,68.3,56.7,64.8,8278.2,1,Not Applicable,0,0,Yes
1,12,47.1,36.6,49.9,1769.3,1,Not Applicable,1,0,Yes
0,8,82.1,71.8,73.8,1178.7,1,Not Applicable,0,0,No
0,14,57.0,43.6,43.7,4532.6,1,Not Applicable,0,0,Yes
1,16,66.9,70.3,68.0,655.5,1,Paid,0,1,No
0,9,66.2,52.9,58.8,210.1,1,Partial,0,1,No
0,14,67.6,49.4,62.1,793.9,1,Not Applicable,0,0,No
1,6,87.9,76.7,84.7,156.8,1,Not Applicable,0,0,No
1,14,65.6,43.8,53.5,267.5,1,Partial,0,1,Yes
1,17,53.4,63.8,63.5,2977.0,1,Paid,0,1,Yes
0,13,79.2,68.8,72.9,755.0,1,Not Applicable,0,0,No
1,14,72.5,41.7,71.6,793.6,0,Paid,0,1,Yes
1,9,88.2,66.9,84.1,2500.0,0,Not Applicable,0,0,No
1,9,89.3,73.1,91.9,1295.3,1,Paid,0,1,No
1,9,66.4,64.2,68.8,538.7,0,Not Applicable,0,0,Yes
1,16,78.5,65.1,71.3,495.0,1,Not Applicable,0,0,Yes
0,6,72.5,54.2,66.8,221.8,1,Not Applicable,0,0,Yes
0,15,63.1,58.4,67.3,128.6,0,Paid,1,1,Yes
1,10,62.8,56.9,55.0,2120.6,1,Paid,0,1,No
1,13,82.3,57.3,70.1,5682.2,1,Not Applicable,0,0,Yes
1,9,53.4,42.8,46.6,5840.0,1,Not Applicable,0,0,Yes
0,9,65.4,74.0,68.6,323.1,1,Unpaid,1,1,No
0,13,73.4,75.7,77.6,2069.0,1,Paid,0,1,No
1,6,85.0,85.4,81.3,4846.9,1,Unpaid,0,1,No
1,9,85.7,66.2,81.6,2625.4,1,Not Applicable,0,0,No
1,6,78.9,74.8,69.1,1409.1,1,Not Applicable,0,0,Yes
1,11,88.2,77.7,74.9,279.2,1,Not Applicable,0,0,No
1,14,66.6,48.6,69.8,1341.0,1,Not Applicable,1,0,Yes
1,13,100.0,100.0,100.0,1276.3,1,Not Applicable,0,0,No
1,17,50.0,42.6,34.8,2267.5,1,Paid,0,1,Yes
1,6,67.5,51.3,58.7,1363.4,1,Not Applicable,0,0,Yes
1,9,59.0,47.7,62.5,279.7,0,Paid,0,1,Yes
0,12,65.2,49.2,64.7,4478.8,1,Unpaid,0,1,Yes
0,7,61.3,62.8,59.8,4648.0,0,Paid,0,1,No
1,12,100.0,87.6,83.9,2369.6,1,Paid,0,1,No
0,17,68.0,60.4,59.0,3714.5,0,Partial,0,1,Yes
0,12,79.8,59.1,64.1,8431.8,1,Not Applicable,0,0,No
0,7,77.6,65.4,57.8,746.8,1,Paid,0,1,No
0,17,82.5,65.3,66.6,2960.5,1,Paid,0,1,No
0,16,98.1,68.4,86.9,122.2,1,Paid,0,1,No
0,8,83.4,68.1,91.9,1619.0,0,Paid,0,1,No
1,5,73.2,55.5,67.7,440.6,1,Not Applicable,0,0,No
0,13,66.6,70.7,59.4,2600.0,1,Paid,0,1,No
0,15,84.0,67.4,79.2,1418.9,1,Not Applicable,0,0,No
0,15,75.7,53.7,73.5,1183.0,0,Not Applicable,0,0,Yes
1,14,81.3,85.4,81.9,2655.9,1,Not Applicable,1,0,No
0,7,98.1,93.7,96.8,6226.7,1,Not Applicable,0,0,No
1,17,89.2,77.1,74.0,680.6,1,Paid,0,1,No
1,12,56.5,51.1,48.8,10112.4,0,Paid,0,1,Yes
1,6,77.3,85.7,66.8,1660.9,0,Not Applicable,0,0,Yes
0,17,83.6,52.8,53.8,5093.5,1,Paid,0,1,No
1,6,94.4,80.4,75.6,3267.5,1,Not Applicable,0,0,No
0,14,71.2,58.6,68.8,684.8,0,Paid,0,1,Yes
1,14,70.2,58.0,52.1,4576.8,0,Paid,0,1,Yes
1,15,86.0,77.9,71.1,2987.2,1,Partial,0,1,No
0,10,78.6,70.3,71.4,350.2,1,Partial,0,1,No
0,5,92.0,74.6,94.5,4057.0,1,Partial,0,1,No
0,13,66.7,39.2,58.9,496.8,1,Not Applicable,0,0,No
1,8,89.5,93.3,98.6,1727.9,1,Not Applicable,0,0,No
0,15,95.2,87.6,79.5,2076.7,1,Paid,0,1,No
1,9,81.6,58.4,59.9,2190.4,1,Paid,1,1,No
0,9,70.8,74.2,70.7,2050.7,1,Paid,0,1,No
1,12,79.0,65.1,88.8,4119.9,1,Not Applicable,0,0,No
1,6,100.0,70.3,82.9,946.1,1,Not Applicable,0,0,No
1,14,85.5,83.7,83.7,370.7,1,Not Applicable,1,0,No
1,15,73.2,66.3,71.0,5323.6,1,Not Applicable,0,0,No
0,15,85.2,86.5,67.6,1776.8,1,Paid,0,1,No
0,11,81.6,87.1,83.0,2666.2,0,Not Applicable,0,0,No
1,6,83.2,68.3,70.9,4189.8,1,Not Applicable,0,0,Yes
0,12,80.1,51.0,52.5,2224.7,1,Not Applicable,0,0,No
0,11,73.1,83.8,62.7,1137.9,0,Paid,0,1,No
0,9,95.3,70.0,89.6,760.1,1,Not Applicable,0,0,No
0,9,97.4,87.7,100.0,515.3,0,Not Applicable,0,0,No
0,7,57.1,54.1,46.1,5118.7,1,Not Applicable,0,0,No
1,12,78.4,74.6,78.1,4648.1,1,Not Applicable,1,0,No
0,10,83.8,66.7,59.5,2246.6,1,Paid,0,1,No
1,5,100.0,88.2,86.2,545.1,1,Unpaid,1,1,No
0,17,100.0,93.2,98.4,5395.8,1,Partial,1,1,No
1,12,78.3,74.9,57.2,397.2,1,Not Applicable,0,0,No
0,12,77.0,70.1,75.6,506.8,1,Not Applicable,0,0,No
1,16,93.9,86.0,90.2,1383.2,1,Not Applicable,0,0,No
1,16,85.5,88.9,78.7,1915.0,1,Not Applicable,1,0,No
0,10,90.0,63.0,69.5,3640.5,1,Not Applicable,0,0,No
1,12,68.0,44.9,63.5,3104.2,1,Not Applicable,0,0,Yes
1,8,62.9,45.5,52.7,354.1,0,Not Applicable,0,0,Yes
1,13,52.1,51.9,55.0,555.8,1,Not Applicable,0,0,No
1,12,87.1,69.0,76.7,2545.0,1,Not Applicable,0,0,No
0,10,94.7,83.1,82.2,542.3,1,Not Applicable,1,0,No
1,10,60.3,42.3,44.1,4224.6,1,Paid,0,1,No
0,14,94.1,86.2,100.0,2325.8,1,Not Applicable,0,0,No
0,11,88.0,68.3,74.4,1309.1,1,Paid,1,1,No
1,11,81.6,65.6,65.1,1620.2,1,Partial,0,1,No
0,6,75.3,78.8,75.1,346.3,1,Not Applicable,0,0,No
1,17,48.7,62.9,37.9,5592.9,0,Paid,0,1,Yes
1,10,41.5,21.6,32.4,795.4,0,Not Applicable,0,0,Yes
1,18,83.6,63.0,70.7,126.2,0,Not Applicable,0,0,No
1,9,97.5,60.6,74.2,563.2,1,Not Applicable,0,0,No
0,15,87.4,91.5,68.0,3492.0,0,Partial,0,1,No
0,8,51.4,40.9,49.4,346.6,0,Not Applicable,0,0,Yes
0,14,100.0,100.0,85.7,3999.6,1,Partial,0,1,No
0,15,93.1,75.7,80.3,2007.2,1,Not Applicable,0,0,No
0,17,96.5,65.7,83.9,5343.0,1,Paid,0,1,No
0,13,67.2,56.1,57.4,262.2,1,Paid,0,1,No
1,9,91.3,70.2,79.4,5338.4,1,Paid,0,1,No
1,13,81.3,69.4,74.7,1263.1,1,Paid,0,1,No
0,15,71.6,57.0,61.9,3793.2,1,Not Applicable,0,0,No
1,17,78.6,62.9,51.8,1178.1,1,Not Applicable,0,0,No
0,12,78.7,63.8,81.0,328.2,1,Not Applicable,0,0,No
0,10,61.2,49.4,63.0,4829.8,0,Not Applicable,0,0,No
1,13,76.3,78.8,76.2,142.4,0,Not Applicable,0,0,No
1,12,77.2,59.8,86.2,1366.3,1,Paid,0,1,No
1,13,76.0,60.1,68.2,1128.1,1,Not Applicable,0,0,No
0,16,77.4,70.1,72.7,1051.4,1,Not Applicable,1,0,No
1,9,62.5,60.7,50.0,1442.0,1,Not Applicable,1,0,No
1,15,76.0,65.0,60.6,211.0,1,Paid,0,1,No
1,14,86.2,68.7,73.6,2859.8,1,Not Applicable,0,0,No
1,6,91.8,68.0,76.6,414.8,1,Paid,0,1,No
1,10,73.0,57.9,49.3,864.1,0,Paid,0,1,Yes
1,7,53.2,62.7,41.4,7083.5,0,Paid,0,1,Yes
1,6,73.2,64.6,71.1,4190.2,1,Not Applicable,0,0,No
1,8,84.7,76.7,71.3,1640.5,1,Not Applicable,0,0,Yes
1,12,73.2,82.6,69.8,1234.8,1,Paid,0,1,No
0,8,77.2,71.6,71.1,5652.9,0,Paid,0,1,No
1,15,58.8,43.0,57.1,5175.8,1,Not Applicable,0,0,Yes
0,14,85.7,73.4,75.6,2412.5,1,Not Applicable,0,0,No
0,17,82.2,66.5,66.6,927.5,1,Not Applicable,1,0,No
1,15,100.0,84.0,81.9,3427.1,1,Partial,1,1,No
1,9,76.2,70.4,61.4,2054.3,0,Not Applicable,0,0,Yes
1,15,76.5,50.6,70.1,384.6,1,Partial,1,1,No
0,11,77.3,60.7,67.7,414.3,1,Not Applicable,0,0,No
1,7,59.8,57.4,47.9,775.7,0,Not Applicable,0,0,Yes
0,13,80.9,82.9,70.7,1943.2,1,Not Applicable,1,0,Yes
1,15,69.2,53.6,51.5,168.8,0,Not Applicable,0,0,Yes
1,9,55.6,40.8,44.7,4385.8,1,Not Applicable,1,0,No
1,8,75.3,69.5,57.5,549.4,1,Not Applicable,0,0,No
